aclew_child_id,group_corp,group_corpNE,corp,segment,age_mo_round,tchiyr.m,tchiyr.sd,n_spkrs_clip,tds_mph,cds_mph,ads_mph
2625,Tseltal,Tseltal,CAS,random-8,32,13.928571428571429,8.62473932153252,3,3.3720000000000003,20.172,11.208000000000002
2625,Tseltal,Tseltal,CAS,random-9,32,13.928571428571429,8.62473932153252,3,0,7.223999999999999,2.7960000000000003
2745,UK_English,UK_English,ROW,1,18,13.928571428571429,8.62473932153252,0,0,0,0
2745,UK_English,UK_English,ROW,10,18,13.928571428571429,8.62473932153252,2,0.8999999999999999,0.8999999999999999,17.099999999999998
2745,UK_English,UK_English,ROW,11,18,13.928571428571429,8.62473932153252,1,14.010000000000002,14.010000000000002,0
2745,UK_English,UK_English,ROW,12,18,13.928571428571429,8.62473932153252,1,2.19,2.19,0
2745,UK_English,UK_English,ROW,13,18,13.928571428571429,8.62473932153252,0,0,0,0
2745,UK_English,UK_English,ROW,14,18,13.928571428571429,8.62473932153252,1,7.32,7.32,0
2745,UK_English,UK_English,ROW,15,18,13.928571428571429,8.62473932153252,1,0.93,0.93,0
2745,UK_English,UK_English,ROW,2,18,13.928571428571429,8.62473932153252,1,0.57,0.57,0
2745,UK_English,UK_English,ROW,3,18,13.928571428571429,8.62473932153252,1,3.48,3.48,0
2745,UK_English,UK_English,ROW,4,18,13.928571428571429,8.62473932153252,1,8.25,8.25,0
2745,UK_English,UK_English,ROW,5,18,13.928571428571429,8.62473932153252,0,0,0,0
2745,UK_English,UK_English,ROW,6,18,13.928571428571429,8.62473932153252,1,5.04,5.04,0
2745,UK_English,UK_English,ROW,7,18,13.928571428571429,8.62473932153252,1,1.23,1.23,0
2745,UK_English,UK_English,ROW,8,18,13.928571428571429,8.62473932153252,1,1.41,1.41,0
2745,UK_English,UK_English,ROW,9,18,13.928571428571429,8.62473932153252,1,2.79,2.79,0
2927,NA_English,NA_English,BER,1,13,13.928571428571429,8.62473932153252,2,18.57,23.790000000000003,12.36
2927,NA_English,NA_English,BER,10,13,13.928571428571429,8.62473932153252,0,0,0,0
2927,NA_English,NA_English,BER,11,13,13.928571428571429,8.62473932153252,3,4.92,29.01,10.32
2927,NA_English,NA_English,BER,12,13,13.928571428571429,8.62473932153252,0,0,0,0
2927,NA_English,NA_English,BER,13,13,13.928571428571429,8.62473932153252,2,10.59,14.58,0
2927,NA_English,NA_English,BER,14,13,13.928571428571429,8.62473932153252,2,0,9.27,2.85
2927,NA_English,NA_English,BER,15,13,13.928571428571429,8.62473932153252,2,0.5399999999999999,16.41,8.85
2927,NA_English,NA_English,BER,2,13,13.928571428571429,8.62473932153252,3,2.61,7.74,34.410000000000004
2927,NA_English,NA_English,BER,3,13,13.928571428571429,8.62473932153252,3,0.24,12.48,32.07
2927,NA_English,NA_English,BER,4,13,13.928571428571429,8.62473932153252,1,5.7,7.47,0
2927,NA_English,NA_English,BER,5,13,13.928571428571429,8.62473932153252,0,0,0,0
2927,NA_English,NA_English,BER,6,13,13.928571428571429,8.62473932153252,0,0,0,0
2927,NA_English,NA_English,BER,7,13,13.928571428571429,8.62473932153252,4,0,2.4,5.46
2927,NA_English,NA_English,BER,8,13,13.928571428571429,8.62473932153252,3,4.0200000000000005,4.74,34.35
2927,NA_English,NA_English,BER,9,13,13.928571428571429,8.62473932153252,3,13.05,25.08,9.63
2977,Yeli_Dnye,Yeli_Dnye,CAS,random-1,13,13.928571428571429,8.62473932153252,8,2.448,7.824000000000001,21.792
2977,Yeli_Dnye,Yeli_Dnye,CAS,random-2,13,13.928571428571429,8.62473932153252,8,6.959999999999999,6.959999999999999,56.784
2977,Yeli_Dnye,Yeli_Dnye,CAS,random-3,13,13.928571428571429,8.62473932153252,9,2.832,11.592,29.784
2977,Yeli_Dnye,Yeli_Dnye,CAS,random-4,13,13.928571428571429,8.62473932153252,13,0.936,9.144,64.896
2977,Yeli_Dnye,Yeli_Dnye,CAS,random-5,13,13.928571428571429,8.62473932153252,13,0,11.616,52.824000000000005
2977,Yeli_Dnye,Yeli_Dnye,CAS,random-6,13,13.928571428571429,8.62473932153252,3,0,0,1.584
2977,Yeli_Dnye,Yeli_Dnye,CAS,random-7,13,13.928571428571429,8.62473932153252,7,7.272,11.04,12.264
2977,Yeli_Dnye,Yeli_Dnye,CAS,random-8,13,13.928571428571429,8.62473932153252,8,0,11.88,66.96000000000001
2977,Yeli_Dnye,Yeli_Dnye,CAS,random-9,13,13.928571428571429,8.62473932153252,15,15.432,28.704,40.008
3026,Tseltal,Tseltal,CAS,random-1,36,13.928571428571429,8.62473932153252,4,6.324000000000001,13.848,1.344
3026,Tseltal,Tseltal,CAS,random-2,36,13.928571428571429,8.62473932153252,1,2.472,2.472,0
3026,Tseltal,Tseltal,CAS,random-3,36,13.928571428571429,8.62473932153252,3,2.688,4.284,1.548
3026,Tseltal,Tseltal,CAS,random-4,36,13.928571428571429,8.62473932153252,2,0,0,0
3026,Tseltal,Tseltal,CAS,random-5,36,13.928571428571429,8.62473932153252,2,0.228,0.228,0
3026,Tseltal,Tseltal,CAS,random-6,36,13.928571428571429,8.62473932153252,1,0.336,0.336,0
3026,Tseltal,Tseltal,CAS,random-7,36,13.928571428571429,8.62473932153252,4,4.128,11.016,16.535999999999998
3026,Tseltal,Tseltal,CAS,random-8,36,13.928571428571429,8.62473932153252,4,5.484000000000001,20.412,7.56
3026,Tseltal,Tseltal,CAS,random-9,36,13.928571428571429,8.62473932153252,4,1.0080000000000002,23.22,8.676
3090,NA_English,NA_English,WAR,1,3,13.928571428571429,8.62473932153252,0,0,0,0
3090,NA_English,NA_English,WAR,10,3,13.928571428571429,8.62473932153252,0,0,0,0
3090,NA_English,NA_English,WAR,11,3,13.928571428571429,8.62473932153252,0,0,0,0
3090,NA_English,NA_English,WAR,12,3,13.928571428571429,8.62473932153252,0,0,0,0
3090,NA_English,NA_English,WAR,13,3,13.928571428571429,8.62473932153252,0,0,0,0
3090,NA_English,NA_English,WAR,14,3,13.928571428571429,8.62473932153252,2,0,0,18.33
3090,NA_English,NA_English,WAR,15,3,13.928571428571429,8.62473932153252,2,0,2.37,20.76
3090,NA_English,NA_English,WAR,2,3,13.928571428571429,8.62473932153252,0,0,0,0
3090,NA_English,NA_English,WAR,3,3,13.928571428571429,8.62473932153252,2,0,4.53,17.669999999999998
3090,NA_English,NA_English,WAR,4,3,13.928571428571429,8.62473932153252,2,0,3.81,21.57
3090,NA_English,NA_English,WAR,5,3,13.928571428571429,8.62473932153252,2,18.36,18.84,2.19
3090,NA_English,NA_English,WAR,6,3,13.928571428571429,8.62473932153252,1,2.91,2.91,0.12
3090,NA_English,NA_English,WAR,7,3,13.928571428571429,8.62473932153252,0,0,0,0
3090,NA_English,NA_English,WAR,8,3,13.928571428571429,8.62473932153252,0,0,0,0
3090,NA_English,NA_English,WAR,9,3,13.928571428571429,8.62473932153252,0,0,0,0
3486,UK_English,UK_English,ROW,1,31,13.928571428571429,8.62473932153252,1,0.39,0.39,0
3486,UK_English,UK_English,ROW,10,31,13.928571428571429,8.62473932153252,0,0,0,0
3486,UK_English,UK_English,ROW,11,31,13.928571428571429,8.62473932153252,0,0,0,0
3486,UK_English,UK_English,ROW,12,31,13.928571428571429,8.62473932153252,0,0,0,0
3486,UK_English,UK_English,ROW,13,31,13.928571428571429,8.62473932153252,3,6.18,8.459999999999999,3.09
3486,UK_English,UK_English,ROW,14,31,13.928571428571429,8.62473932153252,0,0,0,0
3486,UK_English,UK_English,ROW,15,31,13.928571428571429,8.62473932153252,2,0,0,4.2299999999999995
3486,UK_English,UK_English,ROW,2,31,13.928571428571429,8.62473932153252,3,1.86,2.1599999999999997,0
3486,UK_English,UK_English,ROW,3,31,13.928571428571429,8.62473932153252,2,9.66,10.41,1.71
3486,UK_English,UK_English,ROW,4,31,13.928571428571429,8.62473932153252,0,0,0,0
3486,UK_English,UK_English,ROW,5,31,13.928571428571429,8.62473932153252,0,0,0,0
3486,UK_English,UK_English,ROW,6,31,13.928571428571429,8.62473932153252,0,0,0,0
3486,UK_English,UK_English,ROW,7,31,13.928571428571429,8.62473932153252,1,0.24,0.24,0
3486,UK_English,UK_English,ROW,8,31,13.928571428571429,8.62473932153252,0,0,0,0
3486,UK_English,UK_English,ROW,9,31,13.928571428571429,8.62473932153252,0,0,0,0
3510,Arg_Spanish,Arg_Spanish,ROS,1,14,13.928571428571429,8.62473932153252,3,21.39,22.02,1.71
3510,Arg_Spanish,Arg_Spanish,ROS,10,14,13.928571428571429,8.62473932153252,3,0,0,11.46
3510,Arg_Spanish,Arg_Spanish,ROS,11,14,13.928571428571429,8.62473932153252,3,0,0,30.96
3510,Arg_Spanish,Arg_Spanish,ROS,12,14,13.928571428571429,8.62473932153252,3,6.63,14.49,17.7
3510,Arg_Spanish,Arg_Spanish,ROS,13,14,13.928571428571429,8.62473932153252,3,61.53,67.71000000000001,5.49
3510,Arg_Spanish,Arg_Spanish,ROS,14,14,13.928571428571429,8.62473932153252,3,0,0,29.04
3510,Arg_Spanish,Arg_Spanish,ROS,15,14,13.928571428571429,8.62473932153252,3,0,1.14,0.72
3510,Arg_Spanish,Arg_Spanish,ROS,2,14,13.928571428571429,8.62473932153252,2,0,0.6,1.5299999999999998
3510,Arg_Spanish,Arg_Spanish,ROS,3,14,13.928571428571429,8.62473932153252,4,0,0,8.430000000000001
3510,Arg_Spanish,Arg_Spanish,ROS,4,14,13.928571428571429,8.62473932153252,1,11.82,11.82,0
3510,Arg_Spanish,Arg_Spanish,ROS,5,14,13.928571428571429,8.62473932153252,2,25.59,27.36,2.5500000000000003
3510,Arg_Spanish,Arg_Spanish,ROS,6,14,13.928571428571429,8.62473932153252,2,0,0,3.51
3510,Arg_Spanish,Arg_Spanish,ROS,7,14,13.928571428571429,8.62473932153252,3,0,11.52,30.15
3510,Arg_Spanish,Arg_Spanish,ROS,8,14,13.928571428571429,8.62473932153252,3,0,3,14.25
3510,Arg_Spanish,Arg_Spanish,ROS,9,14,13.928571428571429,8.62473932153252,3,0,5.04,4.7700000000000005
3528,NA_English,NA_English,WAR,1,6,13.928571428571429,8.62473932153252,0,0,0,0
3528,NA_English,NA_English,WAR,10,6,13.928571428571429,8.62473932153252,0,0,0,0
3528,NA_English,NA_English,WAR,11,6,13.928571428571429,8.62473932153252,0,0,0,0
3528,NA_English,NA_English,WAR,12,6,13.928571428571429,8.62473932153252,0,0,0,0
3528,NA_English,NA_English,WAR,13,6,13.928571428571429,8.62473932153252,0,0,0,0
3528,NA_English,NA_English,WAR,14,6,13.928571428571429,8.62473932153252,0,0,0,0
3528,NA_English,NA_English,WAR,15,6,13.928571428571429,8.62473932153252,0,0,0,0
3528,NA_English,NA_English,WAR,2,6,13.928571428571429,8.62473932153252,0,0,0,0
3528,NA_English,NA_English,WAR,3,6,13.928571428571429,8.62473932153252,0,0,0,0
3528,NA_English,NA_English,WAR,4,6,13.928571428571429,8.62473932153252,0,0,0,0
3528,NA_English,NA_English,WAR,5,6,13.928571428571429,8.62473932153252,0,0,0,0
3528,NA_English,NA_English,WAR,6,6,13.928571428571429,8.62473932153252,1,5.52,5.52,0
3528,NA_English,NA_English,WAR,7,6,13.928571428571429,8.62473932153252,0,0,0,0
3528,NA_English,NA_English,WAR,8,6,13.928571428571429,8.62473932153252,1,0,0,0
3528,NA_English,NA_English,WAR,9,6,13.928571428571429,8.62473932153252,0,0,0,0
3542,NA_English,NA_English,SOD,1,2,13.928571428571429,8.62473932153252,5,0,1.11,32.34
3542,NA_English,NA_English,SOD,10,2,13.928571428571429,8.62473932153252,5,0.8099999999999999,0.8099999999999999,43.23
3542,NA_English,NA_English,SOD,11,2,13.928571428571429,8.62473932153252,10,5.970000000000001,12.33,28.98
3542,NA_English,NA_English,SOD,12,2,13.928571428571429,8.62473932153252,1,8.639999999999999,8.639999999999999,0
3542,NA_English,NA_English,SOD,13,2,13.928571428571429,8.62473932153252,5,5.94,5.94,28.26
3542,NA_English,NA_English,SOD,14,2,13.928571428571429,8.62473932153252,9,2.5799999999999996,3.66,16.17
3542,NA_English,NA_English,SOD,15,2,13.928571428571429,8.62473932153252,8,0.42,1.5299999999999998,27.27
3542,NA_English,NA_English,SOD,2,2,13.928571428571429,8.62473932153252,3,0,0,20.040000000000003
3542,NA_English,NA_English,SOD,3,2,13.928571428571429,8.62473932153252,6,1.77,1.77,37.98
3542,NA_English,NA_English,SOD,4,2,13.928571428571429,8.62473932153252,1,52.11,52.11,0
3542,NA_English,NA_English,SOD,5,2,13.928571428571429,8.62473932153252,1,12.21,12.21,0
3542,NA_English,NA_English,SOD,6,2,13.928571428571429,8.62473932153252,1,14.88,14.88,0
3542,NA_English,NA_English,SOD,7,2,13.928571428571429,8.62473932153252,3,0,0,44.52
3542,NA_English,NA_English,SOD,8,2,13.928571428571429,8.62473932153252,1,2.37,2.37,0
3542,NA_English,NA_English,SOD,9,2,13.928571428571429,8.62473932153252,4,5.8500000000000005,5.8500000000000005,6.99
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-1,4,13.928571428571429,8.62473932153252,12,1.608,11.472,29.976000000000003
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-2,4,13.928571428571429,8.62473932153252,5,17.136,49.2,7.632000000000001
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-3,4,13.928571428571429,8.62473932153252,8,0.456,28.056,19.44
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-4,4,13.928571428571429,8.62473932153252,3,6.192,11.64,6.36
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-5,4,13.928571428571429,8.62473932153252,6,0,18.312,44.352
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-6,4,13.928571428571429,8.62473932153252,5,0,7.848,40.92
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-7,4,13.928571428571429,8.62473932153252,7,3.024,21.768,22.703999999999997
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-8,4,13.928571428571429,8.62473932153252,8,0.456,10.776,41.856
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-9,4,13.928571428571429,8.62473932153252,9,0,57.936,42.816
3749,NA_English,NA_English,BER,1,14,13.928571428571429,8.62473932153252,4,5.7,5.7,37.2
3749,NA_English,NA_English,BER,10,14,13.928571428571429,8.62473932153252,5,0,0,41.7
3749,NA_English,NA_English,BER,11,14,13.928571428571429,8.62473932153252,3,1.38,1.38,14.04
3749,NA_English,NA_English,BER,12,14,13.928571428571429,8.62473932153252,0,0,0,0
3749,NA_English,NA_English,BER,13,14,13.928571428571429,8.62473932153252,2,0,0,27.15
3749,NA_English,NA_English,BER,14,14,13.928571428571429,8.62473932153252,4,2.31,2.31,61.08
3749,NA_English,NA_English,BER,15,14,13.928571428571429,8.62473932153252,4,7.62,7.62,24.72
3749,NA_English,NA_English,BER,2,14,13.928571428571429,8.62473932153252,3,3.72,3.72,1.17
3749,NA_English,NA_English,BER,3,14,13.928571428571429,8.62473932153252,0,0,0,0
3749,NA_English,NA_English,BER,4,14,13.928571428571429,8.62473932153252,0,0,0,0
3749,NA_English,NA_English,BER,5,14,13.928571428571429,8.62473932153252,2,6.75,6.75,8.4
3749,NA_English,NA_English,BER,6,14,13.928571428571429,8.62473932153252,2,0.5399999999999999,0.5399999999999999,33
3749,NA_English,NA_English,BER,7,14,13.928571428571429,8.62473932153252,1,0,0,21.209999999999997
3749,NA_English,NA_English,BER,8,14,13.928571428571429,8.62473932153252,0,0,0,0
3749,NA_English,NA_English,BER,9,14,13.928571428571429,8.62473932153252,2,25.86,25.86,0
3895,NA_English,NA_English,BER,1,8,13.928571428571429,8.62473932153252,3,1.71,8.040000000000001,1.2
3895,NA_English,NA_English,BER,10,8,13.928571428571429,8.62473932153252,3,4.83,24.24,0.93
3895,NA_English,NA_English,BER,11,8,13.928571428571429,8.62473932153252,0,0,0,0
3895,NA_English,NA_English,BER,12,8,13.928571428571429,8.62473932153252,0,0,0,0
3895,NA_English,NA_English,BER,13,8,13.928571428571429,8.62473932153252,4,6.84,6.84,43.2
3895,NA_English,NA_English,BER,14,8,13.928571428571429,8.62473932153252,3,0,0.12,37.709999999999994
3895,NA_English,NA_English,BER,15,8,13.928571428571429,8.62473932153252,3,2.52,9.33,0.8099999999999999
3895,NA_English,NA_English,BER,2,8,13.928571428571429,8.62473932153252,5,1.3199999999999998,52.529999999999994,20.49
3895,NA_English,NA_English,BER,3,8,13.928571428571429,8.62473932153252,4,0,25.83,0
3895,NA_English,NA_English,BER,4,8,13.928571428571429,8.62473932153252,0,0,0,0
3895,NA_English,NA_English,BER,5,8,13.928571428571429,8.62473932153252,0,0,0,0
3895,NA_English,NA_English,BER,6,8,13.928571428571429,8.62473932153252,6,2.04,26.37,29.01
3895,NA_English,NA_English,BER,7,8,13.928571428571429,8.62473932153252,0,0,0,0
3895,NA_English,NA_English,BER,8,8,13.928571428571429,8.62473932153252,2,0,0.45,3.93
3895,NA_English,NA_English,BER,9,8,13.928571428571429,8.62473932153252,1,0,0.3,0
3956,Yeli_Dnye,Yeli_Dnye,CAS,random-1,29,13.928571428571429,8.62473932153252,9,20.688,31.488000000000003,26.832
3956,Yeli_Dnye,Yeli_Dnye,CAS,random-2,29,13.928571428571429,8.62473932153252,10,2.856,35.184000000000005,19.104
3956,Yeli_Dnye,Yeli_Dnye,CAS,random-3,29,13.928571428571429,8.62473932153252,5,6.744000000000001,6.744000000000001,0
3956,Yeli_Dnye,Yeli_Dnye,CAS,random-4,29,13.928571428571429,8.62473932153252,5,4.5120000000000005,12.672,1.896
3956,Yeli_Dnye,Yeli_Dnye,CAS,random-5,29,13.928571428571429,8.62473932153252,1,10.152,10.152,0
3956,Yeli_Dnye,Yeli_Dnye,CAS,random-6,29,13.928571428571429,8.62473932153252,1,0.6,0.6,0
3956,Yeli_Dnye,Yeli_Dnye,CAS,random-7,29,13.928571428571429,8.62473932153252,8,3.408,6.648000000000001,9.432
3956,Yeli_Dnye,Yeli_Dnye,CAS,random-8,29,13.928571428571429,8.62473932153252,4,7.152,8.927999999999999,3.912
3956,Yeli_Dnye,Yeli_Dnye,CAS,random-9,29,13.928571428571429,8.62473932153252,12,0.24,93.384,4.056
4483,NA_English,NA_English,SOD,1,5,13.928571428571429,8.62473932153252,2,6.33,6.33,3.93
4483,NA_English,NA_English,SOD,10,5,13.928571428571429,8.62473932153252,4,9.6,10.17,11.07
4483,NA_English,NA_English,SOD,11,5,13.928571428571429,8.62473932153252,3,0.2699977500187498,1.0499912500729165,5.609953250389579
4483,NA_English,NA_English,SOD,12,5,13.928571428571429,8.62473932153252,2,0,0,1.71
4483,NA_English,NA_English,SOD,13,5,13.928571428571429,8.62473932153252,4,12.42,14.37,7.14
4483,NA_English,NA_English,SOD,14,5,13.928571428571429,8.62473932153252,3,18.48200221690683,21.18229474859777,10.411127872186151
4483,NA_English,NA_English,SOD,15,5,13.928571428571429,8.62473932153252,1,2.49,2.49,0
4483,NA_English,NA_English,SOD,2,5,13.928571428571429,8.62473932153252,0,0,0,0
4483,NA_English,NA_English,SOD,3,5,13.928571428571429,8.62473932153252,2,2.28,5.58,0.5399999999999999
4483,NA_English,NA_English,SOD,4,5,13.928571428571429,8.62473932153252,2,1.5299999999999998,2.01,1.41
4483,NA_English,NA_English,SOD,5,5,13.928571428571429,8.62473932153252,2,6.18,6.57,2.04
4483,NA_English,NA_English,SOD,6,5,13.928571428571429,8.62473932153252,3,1.89,3.3,5.88
4483,NA_English,NA_English,SOD,7,5,13.928571428571429,8.62473932153252,4,0.69,0.69,27.93
4483,NA_English,NA_English,SOD,8,5,13.928571428571429,8.62473932153252,4,7.95,7.95,14.64
4483,NA_English,NA_English,SOD,9,5,13.928571428571429,8.62473932153252,3,2.94,2.94,8.370000000000001
4569,Yeli_Dnye,Yeli_Dnye,CAS,random-1,20,13.928571428571429,8.62473932153252,2,0,0,2.88
4569,Yeli_Dnye,Yeli_Dnye,CAS,random-2,20,13.928571428571429,8.62473932153252,4,4.5120000000000005,11.64,3.5039999999999996
4569,Yeli_Dnye,Yeli_Dnye,CAS,random-3,20,13.928571428571429,8.62473932153252,6,3.144,16.968,2.0160000000000005
4569,Yeli_Dnye,Yeli_Dnye,CAS,random-4,20,13.928571428571429,8.62473932153252,2,1.632,2.3040000000000003,0
4569,Yeli_Dnye,Yeli_Dnye,CAS,random-5,20,13.928571428571429,8.62473932153252,7,1.824,15.144,39.048
4569,Yeli_Dnye,Yeli_Dnye,CAS,random-6,20,13.928571428571429,8.62473932153252,7,0,12.840000000000002,2.064
4569,Yeli_Dnye,Yeli_Dnye,CAS,random-7,20,13.928571428571429,8.62473932153252,8,0,29.184,18.408
4569,Yeli_Dnye,Yeli_Dnye,CAS,random-8,20,13.928571428571429,8.62473932153252,5,0.26399999999999996,50.544,0
4569,Yeli_Dnye,Yeli_Dnye,CAS,random-9,20,13.928571428571429,8.62473932153252,6,5.016,34.056,2.256
4995,NA_English,NA_English,WAR,1,9,13.928571428571429,8.62473932153252,2,0,4.5,21.42
4995,NA_English,NA_English,WAR,10,9,13.928571428571429,8.62473932153252,2,0.57,0.57,0
4995,NA_English,NA_English,WAR,11,9,13.928571428571429,8.62473932153252,1,4.59,4.59,0
4995,NA_English,NA_English,WAR,12,9,13.928571428571429,8.62473932153252,2,11.07,11.07,0.51
4995,NA_English,NA_English,WAR,13,9,13.928571428571429,8.62473932153252,2,1.0799999999999998,1.0799999999999998,2.04
4995,NA_English,NA_English,WAR,14,9,13.928571428571429,8.62473932153252,1,1.35,1.35,0
4995,NA_English,NA_English,WAR,15,9,13.928571428571429,8.62473932153252,0,0,0,0
4995,NA_English,NA_English,WAR,2,9,13.928571428571429,8.62473932153252,1,3.93,3.93,0
4995,NA_English,NA_English,WAR,3,9,13.928571428571429,8.62473932153252,2,7.08,7.08,0.69
4995,NA_English,NA_English,WAR,4,9,13.928571428571429,8.62473932153252,0,0,0,0
4995,NA_English,NA_English,WAR,5,9,13.928571428571429,8.62473932153252,0,0,0,0
4995,NA_English,NA_English,WAR,6,9,13.928571428571429,8.62473932153252,1,0.51,0.51,0
4995,NA_English,NA_English,WAR,7,9,13.928571428571429,8.62473932153252,0,0,0,0
4995,NA_English,NA_English,WAR,8,9,13.928571428571429,8.62473932153252,2,8.25,8.25,14.34
4995,NA_English,NA_English,WAR,9,9,13.928571428571429,8.62473932153252,0,0,0,0
5019,Yeli_Dnye,Yeli_Dnye,CAS,random-1,36,13.928571428571429,8.62473932153252,2,2.448,33.264,0
5019,Yeli_Dnye,Yeli_Dnye,CAS,random-2,36,13.928571428571429,8.62473932153252,6,6.672000000000001,29.784,7.872000000000001
5019,Yeli_Dnye,Yeli_Dnye,CAS,random-3,36,13.928571428571429,8.62473932153252,6,1.584,36.072,4.656000000000001
5019,Yeli_Dnye,Yeli_Dnye,CAS,random-4,36,13.928571428571429,8.62473932153252,19,4.272,21.096,41.784
5019,Yeli_Dnye,Yeli_Dnye,CAS,random-5,36,13.928571428571429,8.62473932153252,4,6.912,16.535999999999998,7.007999999999999
5019,Yeli_Dnye,Yeli_Dnye,CAS,random-6,36,13.928571428571429,8.62473932153252,4,1.2,15.216,1.536
5019,Yeli_Dnye,Yeli_Dnye,CAS,random-7,36,13.928571428571429,8.62473932153252,3,6.312,7.199999999999999,0
5019,Yeli_Dnye,Yeli_Dnye,CAS,random-8,36,13.928571428571429,8.62473932153252,8,0.792,16.895999999999997,13.224
5019,Yeli_Dnye,Yeli_Dnye,CAS,random-9,36,13.928571428571429,8.62473932153252,5,6.816,7.272,9.864
5613,NA_English,NA_English,WAR,1,6,13.928571428571429,8.62473932153252,4,0,3.57,17.61
5613,NA_English,NA_English,WAR,10,6,13.928571428571429,8.62473932153252,0,0,0,0
5613,NA_English,NA_English,WAR,11,6,13.928571428571429,8.62473932153252,6,0.39,11.61,18.06
5613,NA_English,NA_English,WAR,12,6,13.928571428571429,8.62473932153252,6,0,2.49,48.51
5613,NA_English,NA_English,WAR,13,6,13.928571428571429,8.62473932153252,5,1.44,4.26,30.54
5613,NA_English,NA_English,WAR,14,6,13.928571428571429,8.62473932153252,8,0,21.93,29.49
