aclew_child_id,group_corp,group_corpNE,corp,segment,age_mo_round,tchiyr.m,tchiyr.sd,n_spkrs_clip,tds_mph,cds_mph,ads_mph
8768,NA_English,NA_English,SOD,5,12,13.928571428571429,8.62473932153252,2,5.55,5.55,5.49
8768,NA_English,NA_English,SOD,6,12,13.928571428571429,8.62473932153252,1,14.64,14.64,0
8768,NA_English,NA_English,SOD,7,12,13.928571428571429,8.62473932153252,5,0,0,6.75
8768,NA_English,NA_English,SOD,8,12,13.928571428571429,8.62473932153252,1,1.95,1.95,0
8768,NA_English,NA_English,SOD,9,12,13.928571428571429,8.62473932153252,2,5.76,7.65,33.6
8787,Tseltal,Tseltal,CAS,random-1,11,13.928571428571429,8.62473932153252,6,3.3120000000000003,7.356,36.84
8787,Tseltal,Tseltal,CAS,random-2,11,13.928571428571429,8.62473932153252,2,3.4919999999999995,3.4919999999999995,17.292
8787,Tseltal,Tseltal,CAS,random-3,11,13.928571428571429,8.62473932153252,0,0,0,0
8787,Tseltal,Tseltal,CAS,random-4,11,13.928571428571429,8.62473932153252,1,0,6.132,0
8787,Tseltal,Tseltal,CAS,random-5,11,13.928571428571429,8.62473932153252,1,4.4639999999999995,4.4639999999999995,0
8787,Tseltal,Tseltal,CAS,random-6,11,13.928571428571429,8.62473932153252,3,14.352,17.652,15.36
8787,Tseltal,Tseltal,CAS,random-7,11,13.928571428571429,8.62473932153252,6,5.136,14.340000000000002,6.9479999999999995
8787,Tseltal,Tseltal,CAS,random-8,11,13.928571428571429,8.62473932153252,7,1.38,7.032,28.716
8787,Tseltal,Tseltal,CAS,random-9,11,13.928571428571429,8.62473932153252,6,3.78,14.04,35.94
8788,Arg_Spanish,Arg_Spanish,ROS,1,21,13.928571428571429,8.62473932153252,1,1.26,1.26,0
8788,Arg_Spanish,Arg_Spanish,ROS,10,21,13.928571428571429,8.62473932153252,3,0.3,0.3,43.98
8788,Arg_Spanish,Arg_Spanish,ROS,11,21,13.928571428571429,8.62473932153252,2,0.96,0.96,0
8788,Arg_Spanish,Arg_Spanish,ROS,12,21,13.928571428571429,8.62473932153252,3,2.04,2.25,0
8788,Arg_Spanish,Arg_Spanish,ROS,13,21,13.928571428571429,8.62473932153252,1,3,4.2,0
8788,Arg_Spanish,Arg_Spanish,ROS,14,21,13.928571428571429,8.62473932153252,3,9.99,9.99,2.19
8788,Arg_Spanish,Arg_Spanish,ROS,15,21,13.928571428571429,8.62473932153252,1,1.74,1.74,0
8788,Arg_Spanish,Arg_Spanish,ROS,2,21,13.928571428571429,8.62473932153252,0,0,0,0
8788,Arg_Spanish,Arg_Spanish,ROS,3,21,13.928571428571429,8.62473932153252,0,0,0,0
8788,Arg_Spanish,Arg_Spanish,ROS,4,21,13.928571428571429,8.62473932153252,3,0,1.89,30.24
8788,Arg_Spanish,Arg_Spanish,ROS,5,21,13.928571428571429,8.62473932153252,3,0.51,0.51,30.449999999999996
8788,Arg_Spanish,Arg_Spanish,ROS,6,21,13.928571428571429,8.62473932153252,1,0,0,0
8788,Arg_Spanish,Arg_Spanish,ROS,7,21,13.928571428571429,8.62473932153252,3,12.78,14.76,29.76
8788,Arg_Spanish,Arg_Spanish,ROS,8,21,13.928571428571429,8.62473932153252,1,0,0,0
8788,Arg_Spanish,Arg_Spanish,ROS,9,21,13.928571428571429,8.62473932153252,4,5.34,5.34,38.64
8924,NA_English,NA_English,SOD,1,11,13.928571428571429,8.62473932153252,0,0,0,0
8924,NA_English,NA_English,SOD,10,11,13.928571428571429,8.62473932153252,2,3.72,3.72,14.43
8924,NA_English,NA_English,SOD,11,11,13.928571428571429,8.62473932153252,4,0,0,12.06
8924,NA_English,NA_English,SOD,12,11,13.928571428571429,8.62473932153252,2,9.99,9.99,0
8924,NA_English,NA_English,SOD,13,11,13.928571428571429,8.62473932153252,7,0,0.7799999999999999,12.33
8924,NA_English,NA_English,SOD,14,11,13.928571428571429,8.62473932153252,5,0,2.1599999999999997,13.98
8924,NA_English,NA_English,SOD,15,11,13.928571428571429,8.62473932153252,1,18.27,18.27,0
8924,NA_English,NA_English,SOD,2,11,13.928571428571429,8.62473932153252,0,0,0,0
8924,NA_English,NA_English,SOD,3,11,13.928571428571429,8.62473932153252,2,0,0,44.010000000000005
8924,NA_English,NA_English,SOD,4,11,13.928571428571429,8.62473932153252,2,0,0,39.629999999999995
8924,NA_English,NA_English,SOD,5,11,13.928571428571429,8.62473932153252,3,7.199999999999999,7.199999999999999,17.7
8924,NA_English,NA_English,SOD,6,11,13.928571428571429,8.62473932153252,3,0,0,2.94
8924,NA_English,NA_English,SOD,7,11,13.928571428571429,8.62473932153252,5,17.58,17.58,18.57
8924,NA_English,NA_English,SOD,8,11,13.928571428571429,8.62473932153252,5,9.9,10.29,8.190000000000001
8924,NA_English,NA_English,SOD,9,11,13.928571428571429,8.62473932153252,2,7.0200000000000005,7.29,10.11
9051,Arg_Spanish,Arg_Spanish,ROS,1,19,13.928571428571429,8.62473932153252,0,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,10,19,13.928571428571429,8.62473932153252,0,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,11,19,13.928571428571429,8.62473932153252,0,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,12,19,13.928571428571429,8.62473932153252,3,0.75,0.75,0
9051,Arg_Spanish,Arg_Spanish,ROS,13,19,13.928571428571429,8.62473932153252,0,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,14,19,13.928571428571429,8.62473932153252,0,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,15,19,13.928571428571429,8.62473932153252,0,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,2,19,13.928571428571429,8.62473932153252,0,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,3,19,13.928571428571429,8.62473932153252,1,7.74,7.74,0
9051,Arg_Spanish,Arg_Spanish,ROS,4,19,13.928571428571429,8.62473932153252,2,0,7.17,7.74
9051,Arg_Spanish,Arg_Spanish,ROS,5,19,13.928571428571429,8.62473932153252,2,0,1.11,2.22
9051,Arg_Spanish,Arg_Spanish,ROS,6,19,13.928571428571429,8.62473932153252,1,0,0.21,0
9051,Arg_Spanish,Arg_Spanish,ROS,7,19,13.928571428571429,8.62473932153252,0,0,0,0
9051,Arg_Spanish,Arg_Spanish,ROS,8,19,13.928571428571429,8.62473932153252,1,9.9,9.9,0
9051,Arg_Spanish,Arg_Spanish,ROS,9,19,13.928571428571429,8.62473932153252,2,2.5500000000000003,8.52,13.83
9398,NA_English,NA_English,WAR,1,6,13.928571428571429,8.62473932153252,0,0,0,0
9398,NA_English,NA_English,WAR,10,6,13.928571428571429,8.62473932153252,0,0,0,0
9398,NA_English,NA_English,WAR,11,6,13.928571428571429,8.62473932153252,0,0,0,0
9398,NA_English,NA_English,WAR,12,6,13.928571428571429,8.62473932153252,1,1.11,1.11,0
9398,NA_English,NA_English,WAR,13,6,13.928571428571429,8.62473932153252,0,0,0,0
9398,NA_English,NA_English,WAR,14,6,13.928571428571429,8.62473932153252,0,0,0,0
9398,NA_English,NA_English,WAR,15,6,13.928571428571429,8.62473932153252,2,6.930000000000001,6.930000000000001,3.33
9398,NA_English,NA_English,WAR,2,6,13.928571428571429,8.62473932153252,1,0.72,0.72,0
9398,NA_English,NA_English,WAR,3,6,13.928571428571429,8.62473932153252,1,54.09,54.09,0
9398,NA_English,NA_English,WAR,4,6,13.928571428571429,8.62473932153252,1,0.72,0.72,0
9398,NA_English,NA_English,WAR,5,6,13.928571428571429,8.62473932153252,1,1.86,1.86,0
9398,NA_English,NA_English,WAR,6,6,13.928571428571429,8.62473932153252,0,0,0,0
9398,NA_English,NA_English,WAR,7,6,13.928571428571429,8.62473932153252,1,1.5,1.5,0
9398,NA_English,NA_English,WAR,8,6,13.928571428571429,8.62473932153252,2,1.0799999999999998,1.0799999999999998,1.17
9398,NA_English,NA_English,WAR,9,6,13.928571428571429,8.62473932153252,2,20.88,20.88,0.63
9408,UK_English,UK_English,ROW,1,27,13.928571428571429,8.62473932153252,3,6.66,13.95,4.59
9408,UK_English,UK_English,ROW,10,27,13.928571428571429,8.62473932153252,0,0,0,0
9408,UK_English,UK_English,ROW,11,27,13.928571428571429,8.62473932153252,1,1.14,1.14,0
9408,UK_English,UK_English,ROW,12,27,13.928571428571429,8.62473932153252,2,0,0,31.11
9408,UK_English,UK_English,ROW,13,27,13.928571428571429,8.62473932153252,0,0,0,0
9408,UK_English,UK_English,ROW,14,27,13.928571428571429,8.62473932153252,0,0,0,0
9408,UK_English,UK_English,ROW,15,27,13.928571428571429,8.62473932153252,0,0,0,0
9408,UK_English,UK_English,ROW,2,27,13.928571428571429,8.62473932153252,2,10.08,10.08,0
9408,UK_English,UK_English,ROW,3,27,13.928571428571429,8.62473932153252,2,0.24,1.5599999999999998,5.91
9408,UK_English,UK_English,ROW,4,27,13.928571428571429,8.62473932153252,0,0,0,0
9408,UK_English,UK_English,ROW,5,27,13.928571428571429,8.62473932153252,0,0,0,0
9408,UK_English,UK_English,ROW,6,27,13.928571428571429,8.62473932153252,2,4.17,4.17,7.71
9408,UK_English,UK_English,ROW,7,27,13.928571428571429,8.62473932153252,0,0,0,0
9408,UK_English,UK_English,ROW,8,27,13.928571428571429,8.62473932153252,0,0,0,0
9408,UK_English,UK_English,ROW,9,27,13.928571428571429,8.62473932153252,2,6.03,6.239999999999999,0.09
9426,Arg_Spanish,Arg_Spanish,ROS,1,16,13.928571428571429,8.62473932153252,1,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,10,16,13.928571428571429,8.62473932153252,2,6.359999999999999,24.24,1.59
9426,Arg_Spanish,Arg_Spanish,ROS,11,16,13.928571428571429,8.62473932153252,6,8.07,12.39,4.83
9426,Arg_Spanish,Arg_Spanish,ROS,12,16,13.928571428571429,8.62473932153252,2,0,0,0
9426,Arg_Spanish,Arg_Spanish,ROS,13,16,13.928571428571429,8.62473932153252,3,4.319999999999999,5.79,0.6
9426,Arg_Spanish,Arg_Spanish,ROS,14,16,13.928571428571429,8.62473932153252,7,10.44,10.44,10.86
9426,Arg_Spanish,Arg_Spanish,ROS,15,16,13.928571428571429,8.62473932153252,1,0.5399999999999999,0.5399999999999999,0
9426,Arg_Spanish,Arg_Spanish,ROS,2,16,13.928571428571429,8.62473932153252,2,1.92,15.81,5.82
9426,Arg_Spanish,Arg_Spanish,ROS,3,16,13.928571428571429,8.62473932153252,2,3.51,3.51,0.26999999999999996
9426,Arg_Spanish,Arg_Spanish,ROS,4,16,13.928571428571429,8.62473932153252,2,11.88,16.5,5.52
9426,Arg_Spanish,Arg_Spanish,ROS,5,16,13.928571428571429,8.62473932153252,2,1.35,1.86,1.0799999999999998
9426,Arg_Spanish,Arg_Spanish,ROS,6,16,13.928571428571429,8.62473932153252,3,3.1199999999999997,3.81,0.42
9426,Arg_Spanish,Arg_Spanish,ROS,7,16,13.928571428571429,8.62473932153252,4,1.38,3.33,12.18
9426,Arg_Spanish,Arg_Spanish,ROS,8,16,13.928571428571429,8.62473932153252,2,0,13.74,11.7
9426,Arg_Spanish,Arg_Spanish,ROS,9,16,13.928571428571429,8.62473932153252,3,0.6,5.34,7.59
9427,NA_English,NA_English,WAR,1,9,13.928571428571429,8.62473932153252,0,0,0,0
9427,NA_English,NA_English,WAR,10,9,13.928571428571429,8.62473932153252,0,0,0,0
9427,NA_English,NA_English,WAR,11,9,13.928571428571429,8.62473932153252,3,0.45,4.86,9.78
9427,NA_English,NA_English,WAR,12,9,13.928571428571429,8.62473932153252,3,4.53,4.53,54.3
9427,NA_English,NA_English,WAR,13,9,13.928571428571429,8.62473932153252,2,4.47,4.47,23.13
9427,NA_English,NA_English,WAR,14,9,13.928571428571429,8.62473932153252,1,6.87,6.87,0
9427,NA_English,NA_English,WAR,15,9,13.928571428571429,8.62473932153252,2,0,0,18.27
9427,NA_English,NA_English,WAR,2,9,13.928571428571429,8.62473932153252,1,1.71,1.71,11.28
9427,NA_English,NA_English,WAR,3,9,13.928571428571429,8.62473932153252,2,1.0799999999999998,1.0799999999999998,6.6
9427,NA_English,NA_English,WAR,4,9,13.928571428571429,8.62473932153252,8,5.130000000000001,7.800000000000001,21.87
9427,NA_English,NA_English,WAR,5,9,13.928571428571429,8.62473932153252,0,0,0,0
9427,NA_English,NA_English,WAR,6,9,13.928571428571429,8.62473932153252,0,0,0,0
9427,NA_English,NA_English,WAR,7,9,13.928571428571429,8.62473932153252,1,1.7999999999999998,1.7999999999999998,0
9427,NA_English,NA_English,WAR,8,9,13.928571428571429,8.62473932153252,1,6.6,6.6,0
9427,NA_English,NA_English,WAR,9,9,13.928571428571429,8.62473932153252,4,6.42,6.42,7.74
9492,UK_English,UK_English,ROW,1,15,13.928571428571429,8.62473932153252,2,4.68,13.89,5.79
9492,UK_English,UK_English,ROW,10,15,13.928571428571429,8.62473932153252,0,0,0,0
9492,UK_English,UK_English,ROW,11,15,13.928571428571429,8.62473932153252,1,0,1.2899999999999998,0
9492,UK_English,UK_English,ROW,12,15,13.928571428571429,8.62473932153252,0,0,0,0
9492,UK_English,UK_English,ROW,13,15,13.928571428571429,8.62473932153252,0,0,0,0
9492,UK_English,UK_English,ROW,14,15,13.928571428571429,8.62473932153252,1,0,0,0
9492,UK_English,UK_English,ROW,15,15,13.928571428571429,8.62473932153252,2,0.96,0.96,1.5599999999999998
9492,UK_English,UK_English,ROW,2,15,13.928571428571429,8.62473932153252,3,3.36,12.87,5.94
9492,UK_English,UK_English,ROW,3,15,13.928571428571429,8.62473932153252,3,3.42,5.34,1.44
9492,UK_English,UK_English,ROW,4,15,13.928571428571429,8.62473932153252,4,1.38,2.1,9.03
9492,UK_English,UK_English,ROW,5,15,13.928571428571429,8.62473932153252,3,2.6399999999999997,17.43,12
9492,UK_English,UK_English,ROW,6,15,13.928571428571429,8.62473932153252,3,0.21,0.69,16.05
9492,UK_English,UK_English,ROW,7,15,13.928571428571429,8.62473932153252,2,5.49,6.27,1.5
9492,UK_English,UK_English,ROW,8,15,13.928571428571429,8.62473932153252,2,1.14,1.14,0
9492,UK_English,UK_English,ROW,9,15,13.928571428571429,8.62473932153252,0,0,0,0
9527,NA_English,NA_English,SOD,1,12,13.928571428571429,8.62473932153252,1,4.95,4.95,0
9527,NA_English,NA_English,SOD,10,12,13.928571428571429,8.62473932153252,1,6.9,6.9,0
9527,NA_English,NA_English,SOD,11,12,13.928571428571429,8.62473932153252,0,0,0,0
9527,NA_English,NA_English,SOD,12,12,13.928571428571429,8.62473932153252,3,2.67,4.319999999999999,31.56
9527,NA_English,NA_English,SOD,13,12,13.928571428571429,8.62473932153252,0,0,0,0
9527,NA_English,NA_English,SOD,14,12,13.928571428571429,8.62473932153252,0,0,0,0
9527,NA_English,NA_English,SOD,15,12,13.928571428571429,8.62473932153252,3,15.24,15.66,0
9527,NA_English,NA_English,SOD,2,12,13.928571428571429,8.62473932153252,0,0,0,0
9527,NA_English,NA_English,SOD,3,12,13.928571428571429,8.62473932153252,0,0,0,0
9527,NA_English,NA_English,SOD,4,12,13.928571428571429,8.62473932153252,1,4.56,4.56,0
9527,NA_English,NA_English,SOD,5,12,13.928571428571429,8.62473932153252,1,9.81,9.81,0
9527,NA_English,NA_English,SOD,6,12,13.928571428571429,8.62473932153252,2,8.489999999999998,15.3,5.58
9527,NA_English,NA_English,SOD,7,12,13.928571428571429,8.62473932153252,1,2.1,2.52,0
9527,NA_English,NA_English,SOD,8,12,13.928571428571429,8.62473932153252,1,14.13,14.64,0
9527,NA_English,NA_English,SOD,9,12,13.928571428571429,8.62473932153252,1,16.44,16.44,0
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-1,4,13.928571428571429,8.62473932153252,6,4.176,8.064000000000002,11.376
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-2,4,13.928571428571429,8.62473932153252,2,3.744,3.744,26.688
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-3,4,13.928571428571429,8.62473932153252,3,0,1.0799999999999998,34.416
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-4,4,13.928571428571429,8.62473932153252,2,0,0,20.136
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-5,4,13.928571428571429,8.62473932153252,2,0,0,18.936
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-6,4,13.928571428571429,8.62473932153252,2,4.056,4.056,36.93599999999999
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-7,4,13.928571428571429,8.62473932153252,7,10.944,27.624,48.288
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-8,4,13.928571428571429,8.62473932153252,9,3.24,11.592,49.559999999999995
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-9,4,13.928571428571429,8.62473932153252,12,2.8080000000000003,14.28,32.928000000000004
9755,NA_English,NA_English,WAR,1,3,13.928571428571429,8.62473932153252,1,0.69,0.69,0
9755,NA_English,NA_English,WAR,10,3,13.928571428571429,8.62473932153252,2,0.48,1.35,2.76
9755,NA_English,NA_English,WAR,11,3,13.928571428571429,8.62473932153252,0,0,0,0
9755,NA_English,NA_English,WAR,12,3,13.928571428571429,8.62473932153252,0,0,0,0
9755,NA_English,NA_English,WAR,13,3,13.928571428571429,8.62473932153252,3,0,14.010000000000002,14.55
9755,NA_English,NA_English,WAR,14,3,13.928571428571429,8.62473932153252,1,0,0,0
9755,NA_English,NA_English,WAR,15,3,13.928571428571429,8.62473932153252,0,0,0,0
9755,NA_English,NA_English,WAR,2,3,13.928571428571429,8.62473932153252,1,0.93,0.93,0
9755,NA_English,NA_English,WAR,3,3,13.928571428571429,8.62473932153252,1,0,0,0.72
9755,NA_English,NA_English,WAR,4,3,13.928571428571429,8.62473932153252,2,0,7.890000000000001,4.47
9755,NA_English,NA_English,WAR,5,3,13.928571428571429,8.62473932153252,2,0,3.57,5.159999999999999
9755,NA_English,NA_English,WAR,6,3,13.928571428571429,8.62473932153252,2,0,2.31,26.85
9755,NA_English,NA_English,WAR,7,3,13.928571428571429,8.62473932153252,0,0,0,0
9755,NA_English,NA_English,WAR,8,3,13.928571428571429,8.62473932153252,2,7.95,9.18,3.78
9755,NA_English,NA_English,WAR,9,3,13.928571428571429,8.62473932153252,2,0,2.88,11.46
9801,UK_English,UK_English,ROW,1,19,13.928571428571429,8.62473932153252,2,13.95,13.95,0
9801,UK_English,UK_English,ROW,10,19,13.928571428571429,8.62473932153252,2,23.19,24.24,1.5599999999999998
9801,UK_English,UK_English,ROW,11,19,13.928571428571429,8.62473932153252,3,6.1499999999999995,21,11.94
9801,UK_English,UK_English,ROW,12,19,13.928571428571429,8.62473932153252,10,9.51,15.9,6.0600000000000005
9801,UK_English,UK_English,ROW,13,19,13.928571428571429,8.62473932153252,0,0,0,0
9801,UK_English,UK_English,ROW,14,19,13.928571428571429,8.62473932153252,8,9.06,18.12,26.55
9801,UK_English,UK_English,ROW,15,19,13.928571428571429,8.62473932153252,1,2.22,5.52,0
9801,UK_English,UK_English,ROW,2,19,13.928571428571429,8.62473932153252,7,23.19,62.88,3.78
9801,UK_English,UK_English,ROW,3,19,13.928571428571429,8.62473932153252,1,13.95,13.95,0
9801,UK_English,UK_English,ROW,4,19,13.928571428571429,8.62473932153252,1,4.65,4.83,0
9801,UK_English,UK_English,ROW,5,19,13.928571428571429,8.62473932153252,1,0,1.14,0
9801,UK_English,UK_English,ROW,6,19,13.928571428571429,8.62473932153252,0,0,0,0
9801,UK_English,UK_English,ROW,7,19,13.928571428571429,8.62473932153252,0,0,0,0
9801,UK_English,UK_English,ROW,8,19,13.928571428571429,8.62473932153252,4,0,7.5,22.41
9801,UK_English,UK_English,ROW,9,19,13.928571428571429,8.62473932153252,3,1.44,15,12.33
9854,NA_English,NA_English,SOD,1,17,13.928571428571429,8.62473932153252,0,0,0,0
9854,NA_English,NA_English,SOD,10,17,13.928571428571429,8.62473932153252,2,5.34,5.58,10.8
9854,NA_English,NA_English,SOD,11,17,13.928571428571429,8.62473932153252,2,6.39,6.45,13.95
9854,NA_English,NA_English,SOD,12,17,13.928571428571429,8.62473932153252,3,5.67,5.67,8.52
9854,NA_English,NA_English,SOD,13,17,13.928571428571429,8.62473932153252,2,1.5599999999999998,1.5599999999999998,3.51
9854,NA_English,NA_English,SOD,14,17,13.928571428571429,8.62473932153252,2,11.76,12.6,5.88
9854,NA_English,NA_English,SOD,15,17,13.928571428571429,8.62473932153252,4,3.57,3.57,3.66
9854,NA_English,NA_English,SOD,2,17,13.928571428571429,8.62473932153252,0,0,0,0
9854,NA_English,NA_English,SOD,3,17,13.928571428571429,8.62473932153252,1,0,0,1.71
9854,NA_English,NA_English,SOD,4,17,13.928571428571429,8.62473932153252,2,20.67,20.67,2.37
9854,NA_English,NA_English,SOD,5,17,13.928571428571429,8.62473932153252,3,4.29,4.29,8.76
9854,NA_English,NA_English,SOD,6,17,13.928571428571429,8.62473932153252,2,2.5799999999999996,2.5799999999999996,0
9854,NA_English,NA_English,SOD,7,17,13.928571428571429,8.62473932153252,3,1.41,1.41,9.3
9854,NA_English,NA_English,SOD,8,17,13.928571428571429,8.62473932153252,1,7.86,7.86,0
9854,NA_English,NA_English,SOD,9,17,13.928571428571429,8.62473932153252,2,4.74,4.74,9.18
9858,NA_English,NA_English,SOD,1,13,13.928571428571429,8.62473932153252,0,0,0,0
9858,NA_English,NA_English,SOD,10,13,13.928571428571429,8.62473932153252,1,0.32999999999999996,0.32999999999999996,0
9858,NA_English,NA_English,SOD,11,13,13.928571428571429,8.62473932153252,4,3.1199999999999997,6.63,7.05
9858,NA_English,NA_English,SOD,12,13,13.928571428571429,8.62473932153252,0,0,0,0
9858,NA_English,NA_English,SOD,13,13,13.928571428571429,8.62473932153252,0,0,0,0
9858,NA_English,NA_English,SOD,14,13,13.928571428571429,8.62473932153252,4,0.69,2.1,9.03
9858,NA_English,NA_English,SOD,15,13,13.928571428571429,8.62473932153252,0,0,0,0
9858,NA_English,NA_English,SOD,2,13,13.928571428571429,8.62473932153252,0,0,0,0
9858,NA_English,NA_English,SOD,3,13,13.928571428571429,8.62473932153252,0,0,0,0
9858,NA_English,NA_English,SOD,4,13,13.928571428571429,8.62473932153252,2,6.239999999999999,6.239999999999999,10.92
9858,NA_English,NA_English,SOD,5,13,13.928571428571429,8.62473932153252,2,0.32999999999999996,0.32999999999999996,4.050000000000001
9858,NA_English,NA_English,SOD,6,13,13.928571428571429,8.62473932153252,1,24.33,24.33,0
9858,NA_English,NA_English,SOD,7,13,13.928571428571429,8.62473932153252,0,0,0,0
9858,NA_English,NA_English,SOD,8,13,13.928571428571429,8.62473932153252,1,2.46,2.46,0
9858,NA_English,NA_English,SOD,9,13,13.928571428571429,8.62473932153252,1,0.75,0.75,0
9909,Arg_Spanish,Arg_Spanish,ROS,1,12,13.928571428571429,8.62473932153252,5,1.02,1.02,48.9
9909,Arg_Spanish,Arg_Spanish,ROS,10,12,13.928571428571429,8.62473932153252,7,0,1.74,16.17
9909,Arg_Spanish,Arg_Spanish,ROS,11,12,13.928571428571429,8.62473932153252,7,4.71,7.26,11.79
9909,Arg_Spanish,Arg_Spanish,ROS,12,12,13.928571428571429,8.62473932153252,10,8.280000000000001,9.12,41.040000000000006
9909,Arg_Spanish,Arg_Spanish,ROS,13,12,13.928571428571429,8.62473932153252,8,0,6.96,34.230000000000004
9909,Arg_Spanish,Arg_Spanish,ROS,14,12,13.928571428571429,8.62473932153252,6,0,0.8099999999999999,11.61
9909,Arg_Spanish,Arg_Spanish,ROS,15,12,13.928571428571429,8.62473932153252,7,3.93,6.99,15.84
9909,Arg_Spanish,Arg_Spanish,ROS,2,12,13.928571428571429,8.62473932153252,6,0,0.45,19.14
9909,Arg_Spanish,Arg_Spanish,ROS,3,12,13.928571428571429,8.62473932153252,6,0,0,33.75
9909,Arg_Spanish,Arg_Spanish,ROS,4,12,13.928571428571429,8.62473932153252,6,9,9.57,10.89
9909,Arg_Spanish,Arg_Spanish,ROS,5,12,13.928571428571429,8.62473932153252,6,7.74,13.56,2.52
9909,Arg_Spanish,Arg_Spanish,ROS,6,12,13.928571428571429,8.62473932153252,6,0,6.96,38.07
9909,Arg_Spanish,Arg_Spanish,ROS,7,12,13.928571428571429,8.62473932153252,7,0,12.51,41.07
9909,Arg_Spanish,Arg_Spanish,ROS,8,12,13.928571428571429,8.62473932153252,9,4.08,11.82,16.62
9909,Arg_Spanish,Arg_Spanish,ROS,9,12,13.928571428571429,8.62473932153252,7,1.23,3.93,17.25
